1000-3.tsp,373661813.0
1500-1.tsp,644097658.0
2000-5.tsp,937980060.0
2500-2.tsp,875336855.0
3000-4.tsp,1136231682.0
att48.tsp,77552.0
att532.tsp,969935.0
berlin52.tsp,14149.0
burma14.tsp,27.0
ch130.tsp,33117.0
eil51.tsp,705.0
kroA100.tsp,88408.0
lin318.tsp,386689.0
qa194.tsp,62180.0
st70.tsp,2500.0
ulysses16.tsp,72.0
ulysses22.tsp,89.0
uy734.tsp,1130955.0
